Serial,Inlet Temp,Exhaust Temp,CPU1 Temp,CPU2 Temp,CPU Utilization,IO,MEM,Mean RPM,AFan1,AFan2,AFan3,AFan4,AFan5,AFan6,AFan7,BFan1,BFan2,BFan3,BFan4,BFan5,BFan6,BFan7,AFan1,AFan2,AFan3,AFan4,AFan5,AFan6,AFan7,BFan1,BFan2,BFan3,BFan4,BFan5,BFan6,BFan7,Mean PWM
465,23,39,73,76,0.4,0,0,2691.428571,2520,2880,3120,2640,2880,2760,2520,2400,2760,2880,2520,2760,2640,2400,0.07,0.09,0.1,0.08,0.09,0.08,0.06,0.07,0.09,0.1,0.08,0.09,0.08,0.06,0.081428571
466,23,39,73,76,0.4,0,0,2691.428571,2520,2880,3120,2640,2880,2760,2520,2400,2760,2880,2520,2760,2640,2400,0.07,0.09,0.1,0.08,0.09,0.08,0.06,0.07,0.09,0.1,0.08,0.09,0.08,0.06,0.081428571
467,23,39,73,77,0.42,0,0,2691.428571,2520,2880,3120,2640,2880,2760,2520,2400,2760,2880,2520,2760,2640,2400,0.07,0.09,0.1,0.08,0.09,0.08,0.06,0.07,0.09,0.1,0.08,0.09,0.08,0.06,0.081428571
468,23,39,73,78,0.42,0,0,2691.428571,2520,2880,3120,2640,2880,2760,2520,2400,2760,2880,2520,2760,2640,2400,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.091428571
469,23,39,73,77,0.42,0,0,2837.142857,2520,2880,3120,2760,3240,3120,2760,2400,2760,2880,2640,3120,2880,2640,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.091428571
470,23,39,73,76,0.42,0,0,2837.142857,2520,2880,3120,2760,3240,3120,2760,2400,2760,2880,2640,3120,2880,2640,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.091428571
471,23,39,74,75,0.44,0,0,2837.142857,2520,2880,3120,2760,3240,3120,2760,2400,2760,2880,2640,3120,2880,2640,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.091428571
472,23,39,74,75,0.44,0,0,2837.142857,2520,2880,3120,2760,3240,3120,2760,2400,2760,2880,2640,3120,2880,2640,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.091428571
473,23,39,73,74,0.44,0,0,2837.142857,2520,2880,3120,2760,3240,3120,2760,2400,2760,2880,2640,3120,2880,2640,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.091428571
474,23,39,73,74,0.44,0,0,2837.142857,2520,2880,3120,2760,3240,3120,2760,2400,2760,2880,2640,3120,2880,2640,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.091428571
475,23,39,73,74,0.41,0,0,2837.142857,2520,2880,3120,2760,3240,3120,2760,2400,2760,2880,2640,3120,2880,2640,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.091428571
476,23,39,72,74,0.41,0,0,2837.142857,2520,2880,3120,2760,3240,3120,2760,2400,2760,2880,2640,3120,2880,2640,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.091428571
477,23,39,72,74,0.41,0,0,2837.142857,2520,2880,3120,2760,3240,3120,2760,2400,2760,2880,2640,3120,2880,2640,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.091428571
478,23,39,72,73,0.35,0,0,2837.142857,2520,2880,3120,2760,3240,3120,2760,2400,2760,2880,2640,3120,2880,2640,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.091428571
479,23,39,72,74,0.35,0,0,2845.714286,2520,2880,3120,2760,3240,3120,2760,2520,2760,2880,2640,3120,2880,2640,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.091428571
480,23,39,72,73,0.35,0,0,2845.714286,2520,2880,3120,2760,3240,3120,2760,2520,2760,2880,2640,3120,2880,2640,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.07,0.09,0.1,0.09,0.11,0.1,0.08,0.091428571
481,23,39,72,73,0.35,0,0,2751.428571,2400,2760,2880,2760,3240,3120,2760,2160,2520,2640,2640,3120,2880,2640,0.05,0.06,0.07,0.09,0.11,0.1,0.08,0.05,0.06,0.07,0.09,0.11,0.1,0.08,0.08
482,23,39,72,73,0.34,0,0,2751.428571,2400,2760,2880,2760,3240,3120,2760,2160,2520,2640,2640,3120,2880,2640,0.04,0.05,0.06,0.09,0.11,0.1,0.08,0.04,0.05,0.06,0.09,0.11,0.1,0.08,0.075714286
483,23,39,72,73,0.34,0,0,2614.285714,2160,2280,2520,2760,3240,3120,2760,2040,2160,2280,2640,3120,2880,2640,0.04,0.05,0.06,0.09,0.11,0.1,0.08,0.04,0.05,0.06,0.09,0.11,0.1,0.08,0.075714286
484,23,39,73,73,0.34,0,0,2614.285714,2160,2280,2520,2760,3240,3120,2760,2040,2160,2280,2640,3120,2880,2640,0.04,0.05,0.06,0.09,0.11,0.1,0.08,0.04,0.05,0.06,0.09,0.11,0.1,0.08,0.075714286
485,23,39,73,72,0.34,0,0,2614.285714,2160,2280,2520,2760,3240,3120,2760,2040,2160,2280,2640,3120,2880,2640,0.04,0.05,0.06,0.09,0.11,0.1,0.08,0.04,0.05,0.06,0.09,0.11,0.1,0.08,0.075714286
486,23,39,73,72,0.34,0,0,2614.285714,2160,2280,2520,2760,3240,3120,2760,2040,2160,2280,2640,3120,2880,2640,0.04,0.05,0.06,0.09,0.11,0.1,0.08,0.04,0.05,0.06,0.09,0.11,0.1,0.08,0.075714286
487,23,39,75,72,0.34,0,0,2614.285714,2160,2280,2520,2760,3240,3120,2760,2040,2160,2280,2640,3120,2880,2640,0.04,0.05,0.06,0.09,0.11,0.1,0.08,0.04,0.05,0.06,0.09,0.11,0.1,0.08,0.075714286
488,23,39,76,72,0.34,0,0,2614.285714,2160,2280,2520,2760,3240,3120,2760,2040,2160,2280,2640,3120,2880,2640,0.04,0.05,0.06,0.09,0.11,0.1,0.08,0.04,0.05,0.06,0.09,0.11,0.1,0.08,0.075714286
489,23,39,77,72,0.4,0,0,2614.285714,2160,2280,2520,2760,3240,3120,2760,2040,2160,2280,2640,3120,2880,2640,0.04,0.06,0.07,0.09,0.11,0.1,0.08,0.04,0.06,0.07,0.09,0.11,0.1,0.08,0.078571429
490,23,38,78,72,0.4,0,0,2614.285714,2160,2280,2520,2760,3240,3120,2760,2040,2160,2280,2640,3120,2880,2640,0.05,0.06,0.07,0.09,0.11,0.1,0.08,0.05,0.06,0.07,0.09,0.11,0.1,0.08,0.08
491,23,38,79,73,0.4,0,0,2708.571429,2280,2520,2640,2760,3240,3120,2760,2160,2520,2640,2640,3120,2880,2640,0.05,0.07,0.08,0.09,0.11,0.1,0.08,0.05,0.07,0.08,0.09,0.11,0.1,0.08,0.082857143
492,23,38,79,73,0.4,0,0,2708.571429,2280,2520,2640,2760,3240,3120,2760,2160,2520,2640,2640,3120,2880,2640,0.05,0.07,0.08,0.09,0.11,0.1,0.08,0.05,0.07,0.08,0.09,0.11,0.1,0.08,0.082857143
493,23,38,80,73,0.51,0,0,2940,2400,2880,3120,2760,3240,3120,2760,2760,3240,3360,2880,3120,2880,2640,0.11,0.14,0.15,0.12,0.11,0.1,0.08,0.11,0.14,0.15,0.12,0.11,0.1,0.08,0.115714286
494,23,38,78,74,0.51,0,0,2940,2400,2880,3120,2760,3240,3120,2760,2760,3240,3360,2880,3120,2880,2640,0.11,0.14,0.15,0.12,0.11,0.1,0.08,0.11,0.14,0.15,0.12,0.11,0.1,0.08,0.115714286
496,23,39,77,74,0.53,0,0,3222.857143,3240,3720,3840,3240,3240,3120,2760,3120,3480,3600,3120,3120,2880,2640,0.11,0.14,0.15,0.12,0.11,0.1,0.08,0.11,0.14,0.15,0.12,0.11,0.1,0.08,0.115714286
497,23,39,75,74,0.53,0,0,3222.857143,3240,3720,3840,3240,3240,3120,2760,3120,3480,3600,3120,3120,2880,2640,0.11,0.14,0.15,0.12,0.11,0.1,0.08,0.11,0.14,0.15,0.12,0.11,0.1,0.08,0.115714286
498,23,39,74,75,0.53,0,0,3222.857143,3240,3720,3840,3240,3240,3120,2760,3120,3480,3600,3120,3120,2880,2640,0.11,0.14,0.15,0.12,0.11,0.1,0.08,0.11,0.14,0.15,0.12,0.11,0.1,0.08,0.115714286
499,23,39,74,75,0.53,0,0,3222.857143,3240,3720,3840,3240,3240,3120,2760,3120,3480,3600,3120,3120,2880,2640,0.11,0.14,0.15,0.12,0.11,0.1,0.08,0.11,0.14,0.15,0.12,0.11,0.1,0.08,0.115714286
500,23,39,74,75,0.54,0,0,3222.857143,3240,3720,3840,3240,3240,3120,2760,3120,3480,3600,3120,3120,2880,2640,0.11,0.14,0.15,0.12,0.11,0.1,0.08,0.11,0.14,0.15,0.12,0.11,0.1,0.08,0.115714286
501,23,39,74,75,0.54,0,0,3222.857143,3240,3720,3840,3240,3240,3120,2760,3120,3480,3600,3120,3120,2880,2640,0.11,0.14,0.15,0.12,0.11,0.1,0.08,0.11,0.14,0.15,0.12,0.11,0.1,0.08,0.115714286
503,23,39,73,76,0.6,0,0,3222.857143,3240,3720,3840,3240,3240,3120,2760,3120,3480,3600,3120,3120,2880,2640,0.11,0.14,0.15,0.12,0.11,0.1,0.08,0.11,0.14,0.15,0.12,0.11,0.1,0.08,0.115714286
504,23,39,72,77,0.6,0,0,3222.857143,3240,3720,3840,3240,3240,3120,2760,3120,3480,3600,3120,3120,2880,2640,0.11,0.14,0.15,0.12,0.11,0.1,0.08,0.11,0.14,0.15,0.12,0.11,0.1,0.08,0.115714286
505,23,39,72,77,0.6,0,0,3222.857143,3240,3720,3840,3240,3240,3120,2760,3120,3480,3600,3120,3120,2880,2640,0.11,0.14,0.15,0.12,0.11,0.1,0.08,0.11,0.14,0.15,0.12,0.11,0.1,0.08,0.115714286
506,23,39,71,77,0.6,0,0,3222.857143,3240,3720,3840,3240,3240,3120,2760,3120,3480,3600,3120,3120,2880,2640,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.1,0.12,0.13,0.11,0.12,0.11,0.09,0.111428571
507,23,39,72,77,0.6,0,0,3231.428571,2880,3240,3360,3120,3720,3600,3240,2760,3120,3240,3000,3480,3360,3120,0.09,0.11,0.12,0.11,0.14,0.13,0.11,0.09,0.11,0.12,0.11,0.14,0.13,0.11,0.115714286
508,23,39,72,77,0.6,0,0,3231.428571,2880,3240,3360,3120,3720,3600,3240,2760,3120,3240,3000,3480,3360,3120,0.09,0.11,0.12,0.11,0.14,0.13,0.11,0.09,0.11,0.12,0.11,0.14,0.13,0.11,0.115714286
509,23,39,73,76,0.6,0,0,3231.428571,2880,3240,3360,3120,3720,3600,3240,2760,3120,3240,3000,3480,3360,3120,0.09,0.11,0.12,0.11,0.14,0.13,0.11,0.09,0.11,0.12,0.11,0.14,0.13,0.11,0.115714286
510,23,39,73,76,0.6,0,0,3231.428571,2880,3240,3360,3120,3720,3600,3240,2760,3120,3240,3000,3480,3360,3120,0.09,0.11,0.12,0.11,0.14,0.13,0.11,0.09,0.11,0.12,0.11,0.14,0.13,0.11,0.115714286
511,23,39,73,75,0.6,0,0,3222.857143,2880,3240,3360,3120,3720,3600,3240,2760,3120,3120,3000,3480,3360,3120,0.09,0.11,0.12,0.11,0.14,0.13,0.11,0.09,0.11,0.12,0.11,0.14,0.13,0.11,0.115714286
512,23,39,73,75,0.6,0,0,3222.857143,2880,3240,3360,3120,3720,3600,3240,2760,3120,3120,3000,3480,3360,3120,0.09,0.11,0.12,0.11,0.14,0.13,0.11,0.09,0.11,0.12,0.11,0.14,0.13,0.11,0.115714286
513,23,39,73,74,0.6,0,0,3231.428571,2880,3240,3360,3120,3720,3600,3240,2760,3120,3240,3000,3480,3360,3120,0.09,0.11,0.12,0.11,0.14,0.13,0.11,0.09,0.11,0.12,0.11,0.14,0.13,0.11,0.115714286
515,23,38,76,74,0.6,0,0,3231.428571,2880,3240,3360,3120,3720,3600,3240,2760,3120,3240,3000,3480,3360,3120,0.09,0.11,0.12,0.11,0.14,0.13,0.11,0.09,0.11,0.12,0.11,0.14,0.13,0.11,0.115714286
516,23,38,76,74,0.6,0,0,3231.428571,2880,3240,3360,3120,3720,3600,3240,2760,3120,3240,3000,3480,3360,3120,0.09,0.11,0.12,0.11,0.14,0.13,0.11,0.09,0.11,0.12,0.11,0.14,0.13,0.11,0.115714286
517,23,38,77,74,0.6,0,0,3291.428571,3000,3360,3600,3120,3720,3600,3240,2880,3240,3360,3000,3480,3360,3120,0.11,0.13,0.14,0.11,0.14,0.13,0.11,0.11,0.13,0.14,0.11,0.14,0.13,0.11,0.124285714
518,23,38,76,73,0.64,0,0,3291.428571,3000,3360,3600,3120,3720,3600,3240,2880,3240,3360,3000,3480,3360,3120,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.128571429
519,23,38,76,74,0.64,0,0,3420,3240,3720,3840,3240,3720,3600,3240,3120,3480,3600,3120,3480,3360,3120,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.128571429
520,23,38,76,74,0.64,0,0,3420,3240,3720,3840,3240,3720,3600,3240,3120,3480,3600,3120,3480,3360,3120,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.128571429
521,23,38,76,74,0.64,0,0,3420,3240,3720,3840,3240,3720,3600,3240,3120,3480,3600,3120,3480,3360,3120,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.128571429
522,23,38,75,74,0.64,0,0,3420,3240,3720,3840,3240,3720,3600,3240,3120,3480,3600,3120,3480,3360,3120,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.128571429
523,23,38,75,74,0.64,0,0,3420,3240,3720,3840,3240,3720,3600,3240,3120,3480,3600,3120,3480,3360,3120,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.128571429
524,23,38,75,74,0.64,0,0,3420,3240,3720,3840,3240,3720,3600,3240,3120,3480,3600,3120,3480,3360,3120,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.128571429
525,23,38,75,74,0.65,0,0,3420,3240,3720,3840,3240,3720,3600,3240,3120,3480,3600,3120,3480,3360,3120,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.128571429
526,23,38,75,74,0.65,0,0,3420,3240,3720,3840,3240,3720,3600,3240,3120,3480,3600,3120,3480,3360,3120,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.128571429
527,23,38,75,74,0.65,0,0,3420,3240,3720,3840,3240,3720,3600,3240,3120,3480,3600,3120,3480,3360,3120,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.128571429
528,23,38,74,74,0.65,0,0,3420,3240,3720,3840,3240,3720,3600,3240,3120,3480,3600,3120,3480,3360,3120,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.128571429
529,23,38,74,74,0.64,0,0,3420,3240,3720,3840,3240,3720,3600,3240,3120,3480,3600,3120,3480,3360,3120,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.128571429
530,23,38,74,74,0.64,0,0,3420,3240,3720,3840,3240,3720,3600,3240,3120,3480,3600,3120,3480,3360,3120,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.128571429
531,23,38,74,73,0.64,0,0,3420,3240,3720,3840,3240,3720,3600,3240,3120,3480,3600,3120,3480,3360,3120,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.128571429
532,23,38,73,74,0.64,0,0,3420,3240,3720,3840,3240,3720,3600,3240,3120,3480,3600,3120,3480,3360,3120,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.128571429
533,23,38,73,73,0.64,0,0,3420,3240,3720,3840,3240,3720,3600,3240,3120,3480,3600,3120,3480,3360,3120,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.128571429
534,23,38,73,73,0.64,0,0,3420,3240,3720,3840,3240,3720,3600,3240,3120,3480,3600,3120,3480,3360,3120,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.128571429
535,23,38,73,74,0.64,0,0,3420,3240,3720,3840,3240,3720,3600,3240,3120,3480,3600,3120,3480,3360,3120,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.128571429
536,23,38,73,74,0.64,0,0,3420,3240,3720,3840,3240,3720,3600,3240,3120,3480,3600,3120,3480,3360,3120,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.128571429
537,23,38,73,74,0.64,0,0,3420,3240,3720,3840,3240,3720,3600,3240,3120,3480,3600,3120,3480,3360,3120,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.128571429
538,23,38,73,74,0.64,0,0,3420,3240,3720,3840,3240,3720,3600,3240,3120,3480,3600,3120,3480,3360,3120,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.128571429
539,23,38,74,74,0.64,0,0,3420,3240,3720,3840,3240,3720,3600,3240,3120,3480,3600,3120,3480,3360,3120,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.11,0.14,0.15,0.12,0.14,0.13,0.11,0.128571429
